Wall time,Step,Value
1557222861.00434,1,0.0
1557222861.708875,2,0.0
1557222862.841714,3,0.0
1557222863.540753,4,0.0
1557222864.630986,5,0.0
1557222865.749603,6,0.0
1557222867.694175,7,0.0
1557222868.912,8,0.0
1557222871.672786,9,0.0
1557222874.998824,10,0.0
1557222876.370562,11,0.0
1557222877.42636,12,0.0
1557222878.575948,13,0.0
1557222879.884184,14,0.0
1557222881.265787,15,0.0
1557222882.651974,16,0.0
1557222884.141191,17,0.0
1557222885.228335,18,0.0
1557222886.372385,19,0.0
1557222887.849092,20,0.0
1557222888.942418,21,0.0
1557222889.952395,22,0.0
1557222891.404965,23,0.0
1557222892.643323,24,0.0
1557222895.367923,25,0.0
1557222896.502828,26,0.0
1557222898.051729,27,0.0
1557222900.27141,28,0.0
1557222901.534048,29,0.0
1557222903.103063,30,0.0
1557222904.332462,31,0.0
1557222905.604667,32,0.0
1557222906.747987,33,0.0
1557222908.383233,34,0.0
1557222910.656122,35,0.0
1557222911.919634,36,0.0
1557222913.668014,37,0.0
1557222915.153851,38,0.0
1557222916.351088,39,0.0
1557222918.040942,40,0.0
1557222919.476474,41,0.0
1557222921.302104,42,0.0
1557222922.628038,43,0.0
1557222924.128277,44,0.0
1557222925.592171,45,0.0
1557222927.443858,46,0.0
1557222928.857979,47,0.0
1557222930.415623,48,0.0
1557222932.315827,49,0.0
1557222934.346152,50,0.0
1557222936.287701,51,0.0
1557222937.841472,52,0.0
1557222939.783674,53,0.0
1557222941.768345,54,0.0
1557222943.39526,55,0.0
1557222945.406517,56,0.0
1557222947.561403,57,0.0
1557222949.136453,58,0.0
1557222951.150083,59,0.0
1557222952.755484,60,0.0
1557222954.444772,61,0.0
1557222956.215531,62,0.0
1557222958.174666,63,0.0
1557222959.854987,64,0.0
1557222961.450103,65,0.0
1557222963.07145,66,0.0
1557222965.038731,67,0.0
1557222967.898551,68,0.0
1557222970.052159,69,0.0
1557222972.868035,70,0.0
1557222975.118857,71,0.0
1557222977.157591,72,0.0
1557222978.787603,73,0.0
1557222980.652309,74,0.0
1557222982.333462,75,0.0
1557222984.433,76,0.0
1557222986.154351,77,0.0
1557222988.445222,78,0.0
1557222990.136859,79,0.0
1557222992.007953,80,0.0
1557222994.209317,81,0.0
1557222996.523688,82,0.0
1557222998.35448,83,0.0
1557223001.294971,84,0.0
1557223003.471757,85,0.0
1557223005.30842,86,0.0
1557223007.260286,87,0.0
1557223009.137393,88,0.0
1557223010.885205,89,0.0
1557223013.254265,90,0.0
1557223015.585157,91,0.0
1557223017.948667,92,0.0
1557223020.328046,93,0.0
1557223022.782212,94,0.0
1557223025.240525,95,0.0
1557223027.761447,96,0.0
1557223030.223083,97,0.0
1557223032.626317,98,0.0
1557223035.059595,99,0.0
1557223037.004788,100,0.0
1557223041.237348,101,0.0
1557223043.485095,102,0.0
1557223045.502496,103,0.0
1557223047.768876,104,0.0
1557223049.926714,105,0.0
1557223052.099221,106,0.0
1557223054.206974,107,0.0
1557223056.711421,108,0.0
1557223059.229611,109,0.0
1557223061.356495,110,0.0
1557223063.934267,111,0.0
1557223065.972059,112,0.0
1557223068.137097,113,0.0
1557223070.681594,114,0.0
1557223072.9793,115,0.0
1557223075.098955,116,0.0
1557223077.747388,117,0.0
1557223080.948305,118,0.0
1557223083.56783,119,0.0
1557223086.263591,120,0.0
1557223088.46115,121,0.0
1557223091.71288,122,0.0
1557223094.372587,123,0.0
1557223096.639936,124,0.0
1557223099.467355,125,0.0
1557223102.296725,126,0.0
1557223105.141655,127,0.0
1557223108.632312,128,0.0
1557223111.072868,129,0.0
1557223114.653711,130,0.0
1557223117.508966,131,0.0
1557223119.973842,132,0.0
1557223123.664218,133,0.0
1557223126.212444,134,0.0
1557223129.77156,135,0.0
1557223132.666785,136,0.0
1557223135.591743,137,0.0
1557223138.621522,138,0.0
1557223141.349805,139,0.0
1557223144.329614,140,0.0
1557223147.178345,141,0.0
1557223150.405735,142,0.0
1557223153.07428,143,0.0
1557223155.909109,144,0.0
1557223158.684334,145,0.0
1557223161.410502,146,0.0
1557223164.590147,147,0.0
1557223167.554566,148,0.0
1557223170.282637,149,0.0
1557223173.483086,150,0.0
1557223176.644532,151,0.0
1557223179.508085,152,0.0
1557223182.769559,153,0.0
1557223185.935047,154,0.0
1557223188.959617,155,0.0
1557223192.247842,156,0.0
1557223195.549971,157,0.0
1557223198.634737,158,0.0
1557223201.571992,159,0.0
1557223204.851273,160,0.0
1557223207.606702,161,0.0
1557223210.870262,162,0.0
1557223213.802141,163,0.0
1557223216.651842,164,0.0
1557223219.402362,165,0.0
1557223222.313212,166,0.0
1557223225.557363,167,0.0
1557223229.419709,168,0.0
1557223232.70477,169,0.0
1557223235.566754,170,0.0
1557223238.835685,171,0.0
1557223242.277845,172,0.0
1557223245.407644,173,0.0
1557223248.795759,174,0.0
1557223252.538527,175,0.0
1557223255.645068,176,0.0
1557223258.736336,177,0.0
1557223262.1533,178,0.0
1557223265.198895,179,0.0
1557223268.230049,180,0.0
1557223271.762822,181,0.0
1557223275.034136,182,0.0
1557223278.16974,183,0.0
1557223281.591694,184,0.0
1557223285.16002,185,0.0
1557223288.918486,186,0.0
1557223292.382402,187,0.0
1557223295.64299,188,0.0
1557223299.621195,189,0.0
1557223303.428793,190,0.0
1557223306.920866,191,0.0
1557223310.217678,192,0.0
1557223313.535015,193,0.0
1557223318.203037,194,0.0
1557223322.177461,195,0.0
1557223325.507755,196,0.0
1557223329.247455,197,0.0
1557223333.144166,198,0.0
1557223337.167035,199,0.0
1557223341.146097,200,0.0
1557223344.85887,201,0.0
1557223348.560878,202,0.0
1557223352.570463,203,0.0
1557223357.734336,204,0.0
1557223361.738364,205,0.0
1557223365.942652,206,0.0
1557223369.704195,207,0.0
1557223373.217687,208,0.0
1557223377.023075,209,0.0
1557223380.563629,210,0.0
1557223384.125137,211,0.009999999776482582
1557223388.168311,212,0.009999999776482582
1557223391.866865,213,0.009999999776482582
1557223395.503173,214,0.009999999776482582
1557223398.909255,215,0.009999999776482582
1557223402.925331,216,0.009999999776482582
1557223406.599804,217,0.009999999776482582
1557223410.533893,218,0.009999999776482582
1557223414.477332,219,0.009999999776482582
1557223418.21348,220,0.009999999776482582
1557223421.569759,221,0.009999999776482582
1557223425.537063,222,0.009999999776482582
1557223429.270053,223,0.009999999776482582
1557223432.633285,224,0.009999999776482582
1557223435.92834,225,0.009999999776482582
1557223439.196124,226,0.009999999776482582
1557223442.540474,227,0.009999999776482582
1557223445.959231,228,0.009999999776482582
1557223449.236753,229,0.009999999776482582
1557223453.101789,230,0.009999999776482582
1557223456.594848,231,0.009999999776482582
1557223460.498045,232,0.009999999776482582
1557223463.937447,233,0.009999999776482582
1557223467.249749,234,0.009999999776482582
1557223471.113497,235,0.009999999776482582
1557223474.982551,236,0.009999999776482582
1557223479.854504,237,0.009999999776482582
1557223484.012991,238,0.009999999776482582
1557223491.91682,239,0.009999999776482582
1557223502.677654,240,0.009999999776482582
1557223510.885877,241,0.009999999776482582
1557223519.549868,242,0.009999999776482582
1557223528.666662,243,0.009999999776482582
1557223536.090708,244,0.009999999776482582
1557223544.583612,245,0.009999999776482582
1557223552.905557,246,0.009999999776482582
1557223561.239506,247,0.009999999776482582
1557223569.605652,248,0.009999999776482582
1557223577.203157,249,0.009999999776482582
1557223585.285148,250,0.009999999776482582
1557223595.299305,251,0.019999999552965164
1557223604.66642,252,0.019999999552965164
1557223612.768491,253,0.019999999552965164
1557223622.015365,254,0.019999999552965164
1557223630.179384,255,0.019999999552965164
1557223639.825842,256,0.019999999552965164
1557223648.690531,257,0.019999999552965164
1557223657.435257,258,0.019999999552965164
1557223665.729584,259,0.019999999552965164
1557223673.803552,260,0.019999999552965164
1557223682.383181,261,0.019999999552965164
1557223690.975279,262,0.019999999552965164
1557223700.819412,263,0.019999999552965164
1557223709.241891,264,0.019999999552965164
1557223718.090608,265,0.019999999552965164
1557223726.432038,266,0.019999999552965164
1557223735.189779,267,0.019999999552965164
1557223744.134364,268,0.019999999552965164
1557223752.192744,269,0.019999999552965164
1557223759.791527,270,0.019999999552965164
1557223768.528448,271,0.029999999329447746
1557223776.450527,272,0.03999999910593033
1557223785.306725,273,0.03999999910593033
1557223793.606171,274,0.03999999910593033
1557223803.263361,275,0.03999999910593033
1557223812.430088,276,0.03999999910593033
1557223820.089774,277,0.03999999910593033
1557223828.010794,278,0.03999999910593033
1557223837.894662,279,0.03999999910593033
1557223847.335134,280,0.03999999910593033
1557223855.748798,281,0.03999999910593033
1557223863.359147,282,0.03999999910593033
1557223871.815832,283,0.03999999910593033
1557223878.889551,284,0.03999999910593033
1557223886.600901,285,0.03999999910593033
1557223894.67699,286,0.03999999910593033
1557223902.691025,287,0.03999999910593033
1557223911.020099,288,0.03999999910593033
1557223918.649882,289,0.03999999910593033
1557223927.274551,290,0.05000000074505806
1557223935.362921,291,0.05000000074505806
1557223944.884157,292,0.05000000074505806
1557223952.619547,293,0.05000000074505806
1557223960.598213,294,0.05000000074505806
1557223969.57174,295,0.05000000074505806
1557223977.058164,296,0.05000000074505806
1557223987.219615,297,0.05000000074505806
1557223995.97397,298,0.05000000074505806
1557224004.498421,299,0.05000000074505806
1557224011.899336,300,0.05000000074505806
1557224020.670125,301,0.05000000074505806
1557224029.259936,302,0.05000000074505806
1557224037.302775,303,0.05999999865889549
1557224045.842747,304,0.05999999865889549
1557224054.844221,305,0.05999999865889549
1557224063.908564,306,0.05999999865889549
1557224072.148114,307,0.05999999865889549
1557224082.515448,308,0.05999999865889549
1557224091.650707,309,0.05999999865889549
1557224099.777721,310,0.05999999865889549
1557224107.952933,311,0.05000000074505806
1557224116.114165,312,0.05000000074505806
1557224125.258724,313,0.05000000074505806
1557224132.956759,314,0.05999999865889549
1557224142.3719,315,0.05999999865889549
1557224150.417474,316,0.05999999865889549
1557224159.239632,317,0.07000000029802322
1557224166.871473,318,0.07000000029802322
1557224176.021454,319,0.07000000029802322
1557224185.847256,320,0.07000000029802322
1557224194.133975,321,0.07000000029802322
1557224202.132333,322,0.07000000029802322
1557224210.539121,323,0.07000000029802322
1557224219.617844,324,0.07000000029802322
1557224227.958428,325,0.07000000029802322
1557224236.154868,326,0.07000000029802322
1557224244.099328,327,0.07000000029802322
1557224252.834222,328,0.07000000029802322
1557224262.540318,329,0.07000000029802322
1557224271.230741,330,0.07000000029802322
1557224279.591748,331,0.07000000029802322
1557224287.46044,332,0.07999999821186066
1557224295.393046,333,0.07999999821186066
1557224304.540221,334,0.07999999821186066
1557224313.548623,335,0.07999999821186066
1557224321.611634,336,0.07999999821186066
1557224330.598483,337,0.09000000357627869
1557224338.945548,338,0.09000000357627869
1557224347.498438,339,0.09000000357627869
1557224355.564401,340,0.09000000357627869
1557224363.577968,341,0.09000000357627869
1557224372.180557,342,0.10000000149011612
1557224379.918769,343,0.10000000149011612
1557224387.87256,344,0.10000000149011612
1557224395.59695,345,0.10999999940395355
1557224403.707023,346,0.10999999940395355
1557224412.253457,347,0.10999999940395355
1557224420.274918,348,0.10999999940395355
1557224428.976516,349,0.10999999940395355
1557224438.560696,350,0.10999999940395355
1557224446.535981,351,0.10999999940395355
1557224454.579022,352,0.10999999940395355
1557224462.783198,353,0.10999999940395355
1557224471.457611,354,0.10999999940395355
1557224479.179545,355,0.11999999731779099
1557224486.614048,356,0.12999999523162842
1557224495.319585,357,0.12999999523162842
1557224502.990592,358,0.14000000059604645
1557224510.851252,359,0.15000000596046448
1557224519.271895,360,0.1599999964237213
1557224526.721525,361,0.1599999964237213
1557224538.071835,362,0.17000000178813934
1557224547.24418,363,0.17000000178813934
1557224555.703462,364,0.17000000178813934
1557224564.212593,365,0.17000000178813934
1557224574.641027,366,0.17000000178813934
1557224583.56639,367,0.17000000178813934
1557224593.881822,368,0.17000000178813934
1557224601.853231,369,0.17000000178813934
1557224613.009821,370,0.18000000715255737
1557224621.278457,371,0.17000000178813934
1557224629.919631,372,0.1599999964237213
1557224641.352051,373,0.17000000178813934
1557224649.52062,374,0.17000000178813934
1557224661.425192,375,0.17000000178813934
1557224670.057376,376,0.18000000715255737
1557224680.49951,377,0.18000000715255737
1557224688.396101,378,0.1899999976158142
1557224698.343825,379,0.20000000298023224
1557224706.276762,380,0.20000000298023224
1557224715.972804,381,0.20000000298023224
1557224725.229975,382,0.20000000298023224
1557224733.035178,383,0.20000000298023224
1557224740.992874,384,0.20999999344348907
1557224749.113175,385,0.20999999344348907
1557224758.166491,386,0.20999999344348907
1557224769.485511,387,0.20999999344348907
1557224779.03166,388,0.20999999344348907
1557224788.784875,389,0.20999999344348907
1557224797.456042,390,0.20000000298023224
1557224806.324607,391,0.20000000298023224
1557224816.696476,392,0.20000000298023224
1557224824.311139,393,0.20000000298023224
1557224832.846926,394,0.20000000298023224
1557224841.562749,395,0.20999999344348907
1557224851.692691,396,0.20999999344348907
1557224864.888265,397,0.2199999988079071
1557224873.291361,398,0.2199999988079071
1557224880.837773,399,0.23000000417232513
1557224889.442008,400,0.23000000417232513
1557224899.82929,401,0.23999999463558197
1557224915.214204,402,0.25
1557224923.470215,403,0.25
1557224933.149163,404,0.25999999046325684
1557224943.08556,405,0.25999999046325684
1557224951.806698,406,0.25999999046325684
1557224962.066131,407,0.27000001072883606
1557224970.632481,408,0.2800000011920929
1557224981.27463,409,0.28999999165534973
1557224988.951287,410,0.28999999165534973
1557224997.861568,411,0.28999999165534973
1557225007.953858,412,0.28999999165534973
1557225015.867633,413,0.28999999165534973
1557225023.425887,414,0.28999999165534973
1557225031.798826,415,0.28999999165534973
1557225040.694334,416,0.30000001192092896
1557225051.476018,417,0.28999999165534973
1557225061.241349,418,0.28999999165534973
1557225070.429583,419,0.30000001192092896
1557225081.933519,420,0.30000001192092896
1557225090.465377,421,0.3100000023841858
