Wall time,Step,Value
1557234199.448949,1,0.0
1557234201.128443,2,0.0
1557234201.73728,3,0.0
1557234202.850925,4,0.0
1557234203.818793,5,0.0
1557234204.451053,6,0.0
1557234206.289248,7,0.0
1557234208.553712,8,0.0
1557234213.095377,9,0.0
1557234216.679257,10,0.0
1557234218.912371,11,0.0
1557234220.611852,12,0.0
1557234222.178036,13,0.0
1557234223.887934,14,0.0
1557234225.227222,15,0.0
1557234226.675981,16,0.0
1557234228.107513,17,0.0
1557234229.721917,18,0.0
1557234231.313403,19,0.0
1557234232.833739,20,0.0
1557234234.883899,21,0.0
1557234237.587369,22,0.0
1557234239.366106,23,0.0
1557234241.178143,24,0.0
1557234246.158198,25,0.0
1557234248.60132,26,0.0
1557234251.051873,27,0.0
1557234253.522473,28,0.0
1557234256.027395,29,0.0
1557234258.594098,30,0.0
1557234260.948282,31,0.0
1557234263.601421,32,0.0
1557234265.939402,33,0.0
1557234268.385437,34,0.0
1557234270.802571,35,0.0
1557234273.138094,36,0.0
1557234275.579214,37,0.0
1557234277.977992,38,0.0
1557234280.78666,39,0.0
1557234283.781432,40,0.0
1557234286.859815,41,0.0
1557234289.510331,42,0.0
1557234292.310565,43,0.0
1557234295.565101,44,0.0
1557234298.849893,45,0.0
1557234302.134942,46,0.0
1557234305.153966,47,0.0
1557234308.18494,48,0.0
1557234311.395181,49,0.0
1557234314.526396,50,0.0
1557234317.853192,51,0.0
1557234321.137103,52,0.0
1557234324.322822,53,0.0
1557234327.520235,54,0.0
1557234330.851768,55,0.0
1557234334.101942,56,0.0
1557234337.944596,57,0.0
1557234341.845362,58,0.0
1557234345.299052,59,0.0
1557234348.842517,60,0.0
1557234352.332075,61,0.0
1557234357.045829,62,0.0
1557234361.172515,63,0.0
1557234365.339736,64,0.0
1557234369.503851,65,0.0
1557234373.35018,66,0.0
1557234377.307815,67,0.0
1557234381.333667,68,0.0
1557234385.708019,69,0.0
1557234390.111573,70,0.0
1557234394.230586,71,0.0
1557234398.747731,72,0.0
1557234402.803825,73,0.0
1557234407.178554,74,0.0
1557234411.476496,75,0.0
1557234416.172615,76,0.0
1557234420.500397,77,0.0
1557234425.283448,78,0.0
1557234430.256746,79,0.012658228166401386
1557234435.073658,80,0.012500000186264515
1557234440.020171,81,0.012345679104328156
1557234444.71826,82,0.012195121496915817
1557234449.404579,83,0.012048192322254181
1557234454.099849,84,0.011904762126505375
1557234459.228679,85,0.0117647061124444
1557234464.429183,86,0.011627906933426857
1557234469.668209,87,0.01149425283074379
1557234474.982157,88,0.011363636702299118
1557234480.364066,89,0.01123595517128706
1557234485.702365,90,0.011111111380159855
1557234490.691294,91,0.010989011265337467
1557234495.734946,92,0.010869565419852734
1557234501.229263,93,0.01075268816202879
1557234506.431573,94,0.010638297535479069
1557234511.562892,95,0.010526316240429878
1557234516.78755,96,0.010416666977107525
1557234522.488173,97,0.010309278033673763
1557234528.026598,98,0.010204081423580647
1557234533.487924,99,0.010101010091602802
1557234539.331006,100,0.009999999776482582
1557234549.142219,101,0.009999999776482582
1557234555.116441,102,0.009999999776482582
1557234560.962345,103,0.009999999776482582
1557234566.591155,104,0.009999999776482582
1557234572.40554,105,0.009999999776482582
1557234578.042371,106,0.009999999776482582
1557234583.828081,107,0.009999999776482582
1557234590.050445,108,0.009999999776482582
1557234595.801297,109,0.009999999776482582
1557234602.050177,110,0.009999999776482582
1557234608.443328,111,0.009999999776482582
1557234614.535944,112,0.009999999776482582
1557234620.69846,113,0.009999999776482582
1557234627.208534,114,0.009999999776482582
1557234633.834722,115,0.009999999776482582
1557234640.624144,116,0.009999999776482582
1557234647.333715,117,0.009999999776482582
1557234653.393242,118,0.019999999552965164
1557234660.452912,119,0.019999999552965164
1557234667.187731,120,0.029999999329447746
1557234673.954747,121,0.03999999910593033
1557234680.818535,122,0.03999999910593033
1557234687.621952,123,0.03999999910593033
1557234694.468216,124,0.03999999910593033
1557234701.126918,125,0.03999999910593033
1557234707.862884,126,0.03999999910593033
1557234714.946565,127,0.03999999910593033
1557234722.193921,128,0.03999999910593033
1557234729.918204,129,0.05000000074505806
1557234737.231373,130,0.05000000074505806
1557234744.376248,131,0.05000000074505806
1557234751.539423,132,0.05000000074505806
1557234759.15028,133,0.05000000074505806
1557234766.094233,134,0.05999999865889549
1557234773.258834,135,0.07000000029802322
1557234780.613358,136,0.07000000029802322
1557234788.713496,137,0.07999999821186066
1557234796.59295,138,0.07999999821186066
1557234804.355773,139,0.09000000357627869
1557234811.467374,140,0.10000000149011612
1557234818.796639,141,0.10000000149011612
1557234826.281688,142,0.10000000149011612
1557234834.192026,143,0.10000000149011612
1557234842.067219,144,0.10000000149011612
1557234850.044821,145,0.10000000149011612
1557234857.875954,146,0.10000000149011612
1557234865.487108,147,0.10000000149011612
1557234873.070915,148,0.10000000149011612
1557234881.09585,149,0.10999999940395355
1557234888.916694,150,0.10999999940395355
1557234897.018906,151,0.11999999731779099
1557234905.896277,152,0.11999999731779099
1557234914.817702,153,0.11999999731779099
1557234922.537175,154,0.12999999523162842
1557234930.818521,155,0.14000000059604645
1557234939.141781,156,0.15000000596046448
1557234947.243687,157,0.15000000596046448
1557234955.370348,158,0.1599999964237213
1557234963.625403,159,0.1599999964237213
1557234971.792839,160,0.17000000178813934
1557234980.501442,161,0.17000000178813934
1557234989.240787,162,0.17000000178813934
1557234997.699523,163,0.17000000178813934
1557235006.200045,164,0.17000000178813934
1557235014.626203,165,0.18000000715255737
1557235023.267643,166,0.18000000715255737
1557235031.881401,167,0.18000000715255737
1557235040.770417,168,0.1899999976158142
1557235049.357288,169,0.20000000298023224
1557235057.995709,170,0.20000000298023224
1557235067.227907,171,0.20000000298023224
1557235075.761988,172,0.20999999344348907
1557235084.615196,173,0.20999999344348907
1557235093.480181,174,0.20999999344348907
1557235102.842336,175,0.20999999344348907
1557235111.825538,176,0.20999999344348907
1557235121.316202,177,0.20999999344348907
1557235130.748479,178,0.20999999344348907
1557235140.221059,179,0.20999999344348907
1557235149.72284,180,0.2199999988079071
1557235158.884094,181,0.2199999988079071
1557235168.224118,182,0.2199999988079071
1557235178.397321,183,0.23000000417232513
1557235187.593826,184,0.23999999463558197
1557235197.268203,185,0.25
1557235206.650273,186,0.25999999046325684
1557235216.135887,187,0.25999999046325684
1557235225.93104,188,0.27000001072883606
1557235235.779918,189,0.2800000011920929
1557235245.197467,190,0.28999999165534973
1557235255.229854,191,0.28999999165534973
1557235264.82428,192,0.30000001192092896
1557235275.190722,193,0.3100000023841858
1557235286.129201,194,0.3100000023841858
1557235296.859506,195,0.3199999928474426
1557235306.581599,196,0.33000001311302185
1557235316.42841,197,0.3400000035762787
1557235326.717096,198,0.3499999940395355
1557235336.915689,199,0.3499999940395355
1557235346.843367,200,0.3499999940395355
1557235358.332849,201,0.36000001430511475
1557235369.384804,202,0.3700000047683716
1557235380.177033,203,0.3700000047683716
1557235390.71294,204,0.3700000047683716
1557235400.916947,205,0.3700000047683716
1557235415.490837,206,0.3799999952316284
1557235428.759486,207,0.38999998569488525
1557235438.718031,208,0.4000000059604645
1557235448.674786,209,0.4099999964237213
1557235460.690707,210,0.41999998688697815
1557235470.84011,211,0.4300000071525574
1557235480.78634,212,0.4399999976158142
1557235492.264253,213,0.44999998807907104
1557235505.408537,214,0.44999998807907104
1557235519.346478,215,0.46000000834465027
1557235530.474541,216,0.46000000834465027
1557235544.822082,217,0.4699999988079071
1557235555.990163,218,0.4699999988079071
1557235568.902982,219,0.47999998927116394
1557235579.102113,220,0.47999998927116394
1557235592.489722,221,0.47999998927116394
1557235602.73905,222,0.47999998927116394
1557235614.874335,223,0.47999998927116394
1557235626.007012,224,0.49000000953674316
1557235636.520466,225,0.5
1557235652.357337,226,0.5099999904632568
1557235663.416233,227,0.5199999809265137
1557235678.857092,228,0.5299999713897705
1557235689.898851,229,0.5299999713897705
1557235700.981468,230,0.5400000214576721
1557235716.125199,231,0.5400000214576721
1557235728.825712,232,0.5400000214576721
1557235739.61147,233,0.5400000214576721
1557235755.123326,234,0.5400000214576721
1557235765.759756,235,0.5299999713897705
1557235777.234952,236,0.5400000214576721
1557235788.827313,237,0.5400000214576721
1557235799.635377,238,0.550000011920929
1557235811.353987,239,0.550000011920929
1557235827.190159,240,0.550000011920929
1557235843.130047,241,0.550000011920929
1557235853.774697,242,0.5600000023841858
1557235864.824903,243,0.5699999928474426
1557235879.30651,244,0.5799999833106995
1557235893.05963,245,0.5899999737739563
1557235908.34631,246,0.5899999737739563
1557235923.528343,247,0.6000000238418579
1557235936.780865,248,0.6100000143051147
1557235949.957172,249,0.6000000238418579
1557235961.723792,250,0.6100000143051147
1557235975.272882,251,0.6000000238418579
1557235986.52215,252,0.6000000238418579
1557235996.837211,253,0.6100000143051147
1557236008.24267,254,0.6100000143051147
1557236024.311001,255,0.6100000143051147
1557236038.245359,256,0.6100000143051147
1557236049.393814,257,0.6200000047683716
1557236061.796929,258,0.6200000047683716
1557236072.725234,259,0.6299999952316284
1557236084.905376,260,0.6200000047683716
1557236096.110038,261,0.6299999952316284
1557236108.477044,262,0.6299999952316284
1557236120.238095,263,0.6399999856948853
1557236135.609815,264,0.6499999761581421
1557236154.114214,265,0.6499999761581421
1557236164.396113,266,0.6600000262260437
1557236175.710493,267,0.6700000166893005
1557236187.044969,268,0.6700000166893005
