Wall time,Step,Value
1557206719.267954,405,10973.0
1557206726.734725,406,10973.0
1557206733.50195,407,10973.0
1557206738.517528,408,10973.0
1557206742.052609,409,10975.0
1557206754.542502,410,10980.0
1557206758.72666,411,10981.0
1557206762.128456,412,10981.0
1557206768.036915,413,10981.0
1557206772.524414,414,10982.0
1557206779.12438,415,10983.0
1557206790.186268,416,10983.0
1557206794.187003,417,10984.0
1557206808.148992,418,10988.0
1557206819.569489,419,10989.0
1557206823.220725,420,10989.0
1557206825.844145,421,10989.0
1557206839.587767,422,10989.0
1557206846.482379,423,10994.0
1557206850.705364,424,10994.0
1557206853.513199,425,10995.0
1557206855.800483,426,10995.0
1557206860.77007,427,10996.0
1557206878.494374,428,10996.0
1557206883.97989,429,10996.0
1557206892.160475,430,10996.0
1557206913.819219,431,10997.0
1557206920.12797,432,11006.0
1557206933.230348,433,11006.0
1557206936.627657,434,11006.0
1557206949.913105,435,11008.0
1557206954.220028,436,11009.0
1557206966.564552,437,11012.0
1557206971.532121,438,11012.0
1557206988.663013,439,11019.0
1557206999.294755,440,11019.0
1557207001.646271,441,11019.0
1557207006.420169,442,11019.0
1557207011.031939,443,11025.0
1557207016.21015,444,11026.0
1557207019.126732,445,11026.0
1557207025.667363,446,11026.0
1557207032.72636,447,11026.0
1557207047.55711,448,11028.0
1557207052.573188,449,11028.0
1557207057.419881,450,11028.0
1557207060.288844,451,11028.0
1557207064.758829,452,11028.0
1557207068.184304,453,11029.0
1557207071.883282,454,11029.0
1557207075.012934,455,11030.0
1557207077.926957,456,11030.0
1557207089.233809,457,11035.0
1557207099.487061,458,11035.0
1557207102.861322,459,11035.0
1557207109.186553,460,11037.0
1557207115.982884,461,11037.0
1557207120.030009,462,11038.0
1557207125.614672,463,11039.0
1557207129.760946,464,11042.0
1557207141.179348,465,11042.0
1557207145.661021,466,11042.0
1557207159.267328,467,11042.0
1557207163.881245,468,11042.0
1557207170.113394,469,11048.0
1557207175.707822,470,11052.0
1557207180.2308,471,11054.0
1557207182.844919,472,11054.0
1557207196.230766,473,11056.0
1557207201.656786,474,11056.0
1557207205.14658,475,11056.0
1557207207.904713,476,11118.0
1557207220.713733,477,11126.0
1557207223.817103,478,11126.0
1557207231.231073,479,11126.0
1557207237.380984,480,11126.0
1557207240.788533,481,11126.0
1557207243.699991,482,11126.0
1557207248.168171,483,11126.0
1557207252.02617,484,11133.0
1557207256.829651,485,11138.0
1557207259.231334,486,11138.0
1557207267.327317,487,11138.0
1557207285.803065,488,11141.0
1557207302.621614,489,11147.0
1557207304.792249,490,11149.0
1557207308.934242,491,11149.0
1557207311.837002,492,11149.0
1557207314.425645,493,11151.0
1557207329.286521,494,11154.0
1557207336.888078,495,11154.0
1557207340.310646,496,11155.0
1557207343.900411,497,11155.0
1557207353.473995,498,11155.0
1557207366.879223,499,11158.0
1557207406.797414,500,11158.0
1557207412.521967,501,11158.0
1557207421.584561,502,11158.0
1557207433.311233,503,11158.0
1557207441.313753,504,11158.0
1557207459.746237,505,11158.0
1557207467.651222,506,11159.0
1557207495.756886,507,11159.0
1557207534.093601,508,11159.0
1557207538.628164,509,11162.0
1557207558.685899,510,11162.0
1557207561.945053,511,11162.0
1557207577.413158,512,11166.0
1557207585.211493,513,11167.0
1557207596.868625,514,11167.0
1557207602.785652,515,11167.0
1557207614.67564,516,11169.0
1557207620.957336,517,11169.0
1557207633.232338,518,11175.0
1557207637.615005,519,11179.0
1557207642.140768,520,11184.0
1557207644.428236,521,11191.0
1557207647.936851,522,11191.0
1557207651.703738,523,11193.0
1557207666.066813,524,11193.0
1557207679.083007,525,11194.0
1557207693.44371,526,11198.0
1557207712.644654,527,11202.0
1557207728.476558,528,11205.0
1557207732.222597,529,11209.0
1557207745.239556,530,11213.0
1557207750.458675,531,11218.0
1557207762.100312,532,11220.0
1557207774.204029,533,11220.0
1557207783.898014,534,11223.0
1557207795.772305,535,11225.0
1557207806.430032,536,11225.0
1557207811.535531,537,11225.0
1557207825.884015,538,11227.0
1557207831.260455,539,11227.0
1557207839.050124,540,11232.0
1557207848.128932,541,11232.0
1557207855.345914,542,11237.0
1557207858.034189,543,11239.0
1557207871.715996,544,11241.0
1557207882.590486,545,11241.0
1557207893.484802,546,11244.0
1557207897.544898,547,11249.0
1557207902.806137,548,11249.0
1557207913.504469,549,11251.0
1557207920.144192,550,11251.0
1557207934.737073,551,11255.0
1557207942.997182,552,11256.0
1557207948.651676,553,11263.0
1557207982.684587,554,11271.0
1557207997.709025,555,11276.0
1557208022.550338,556,11277.0
1557208025.502326,557,11277.0
1557208041.200596,558,11281.0
1557208051.880252,559,11284.0
1557208055.921794,560,11289.0
1557208075.703069,561,11289.0
1557208090.269191,562,11291.0
1557208102.965275,563,11291.0
1557208113.13815,564,11293.0
1557208116.303012,565,11297.0
1557208120.886917,566,11297.0
1557208141.268087,567,11297.0
1557208159.393847,568,11299.0
1557208164.009169,569,11299.0
1557208171.02469,570,11305.0
1557208181.119803,571,11308.0
1557208201.305103,572,11312.0
1557208212.524392,573,11314.0
1557208232.939872,574,11370.0
1557208236.286653,575,11370.0
1557208241.364531,576,11375.0
1557208253.857504,577,11377.0
1557208261.331113,578,11381.0
1557208272.438843,579,11386.0
1557208280.340067,580,11386.0
1557208295.249178,581,11386.0
1557208307.054862,582,11390.0
1557208315.682926,583,11391.0
1557208347.854634,584,11391.0
1557208361.272077,585,11395.0
1557208364.486153,586,11399.0
1557208374.990306,587,11404.0
1557208400.798088,588,11404.0
1557208416.43668,589,11404.0
1557208422.995748,590,11404.0
1557208431.699844,591,11406.0
1557208453.474132,592,11409.0
1557208463.996545,593,11411.0
1557208485.996185,594,11412.0
1557208497.646497,595,11412.0
1557208522.062938,596,11414.0
1557208561.571345,597,11424.0
1557208572.22313,598,11427.0
1557208602.460229,599,11431.0
1557208610.76591,600,11431.0
1557208618.466741,601,11431.0
1557208625.881693,602,11431.0
1557208649.200818,603,11434.0
1557208659.37578,604,11437.0
1557208665.088857,605,11437.0
1557208671.150776,606,11439.0
1557208692.256638,607,11441.0
1557208703.310167,608,11441.0
1557208709.010842,609,11442.0
1557208739.435515,610,11442.0
1557208742.828073,611,11444.0
1557208762.192276,612,11445.0
1557208768.124663,613,11445.0
1557208773.938615,614,11445.0
1557208784.496097,615,11448.0
1557208789.886933,616,11449.0
1557208806.122213,617,11459.0
1557208828.285038,618,11463.0
1557208834.029939,619,11468.0
1557208857.608408,620,11470.0
1557208893.560899,621,11479.0
1557208913.299344,622,11480.0
1557208919.881012,623,11480.0
1557208922.49982,624,11487.0
1557208928.539848,625,11487.0
1557208946.959506,626,11488.0
1557208955.846295,627,11488.0
1557208958.553728,628,11488.0
1557208961.06761,629,11492.0
1557208986.720571,630,11495.0
1557208995.5029,631,11502.0
1557209034.68792,632,11507.0
1557209039.090594,633,11508.0
1557209041.943553,634,11513.0
1557209052.757522,635,11514.0
1557209066.299638,636,11515.0
1557209086.65607,637,11515.0
1557209092.38904,638,11515.0
1557209117.60399,639,11515.0
1557209142.388167,640,11517.0
1557209161.930742,641,11520.0
1557209187.869287,642,11520.0
1557209198.796921,643,11522.0
1557209207.01631,644,11522.0
1557209218.261495,645,11525.0
1557209228.164028,646,11530.0
1557209253.831609,647,11533.0
1557209262.573161,648,11537.0
1557209300.2749,649,11539.0
1557209307.326738,650,11540.0
1557209323.859636,651,11543.0
1557209328.266437,652,11543.0
1557209330.980036,653,11544.0
1557209345.022071,654,11548.0
1557209361.980202,655,11550.0
1557209375.840877,656,11552.0
1557209387.371696,657,11552.0
1557209400.70318,658,11555.0
1557209413.0407,659,11555.0
1557209423.469158,660,11559.0
1557209435.796228,661,11559.0
1557209442.457019,662,11559.0
1557209453.785238,663,11562.0
1557209463.708232,664,11568.0
1557209501.669978,665,11571.0
1557209504.807869,666,11571.0
1557209514.478873,667,11572.0
1557209517.782652,668,11577.0
1557209531.171921,669,11577.0
1557209545.701754,670,11577.0
1557209556.082602,671,11577.0
1557209594.055564,672,11581.0
1557209630.483436,673,11585.0
1557209641.094879,674,11585.0
1557209684.738138,675,11588.0
1557209712.931663,676,11590.0
1557209726.815055,677,11593.0
1557209735.749931,678,11595.0
1557209771.975988,679,11597.0
1557209804.849444,680,11602.0
1557209849.348087,681,11605.0
1557209877.119584,682,11609.0
1557209902.991252,683,11609.0
1557209945.472938,684,11609.0
1557209949.078035,685,11610.0
1557209962.439062,686,11612.0
1557209981.995102,687,11616.0
1557209999.616812,688,11619.0
1557210013.191742,689,11620.0
1557210063.92601,690,11620.0
1557210067.123533,691,11621.0
1557210110.180238,692,11623.0
1557210117.516979,693,11624.0
1557210139.06033,694,11627.0
1557210157.603679,695,11631.0
1557210174.547017,696,11633.0
1557210191.262742,697,11634.0
1557210203.526852,698,11634.0
1557210238.791296,699,11635.0
1557210250.504353,700,11639.0
1557210282.880269,701,11641.0
1557210290.041544,702,11642.0
1557210299.880058,703,11643.0
1557210322.032953,704,11643.0
1557210342.883321,705,11646.0
1557210350.783021,706,11648.0
1557210355.292342,707,11650.0
1557210367.675841,708,11654.0
1557210396.02936,709,11656.0
1557210431.261043,710,11660.0
1557210468.505039,711,11660.0
1557210508.272287,712,11664.0
1557210522.961642,713,11666.0
1557210559.745885,714,11667.0
1557210591.371369,715,11671.0
1557210634.981752,716,11675.0
1557210671.270731,717,11677.0
1557210696.15947,718,11680.0
1557210712.511783,719,11682.0
1557210752.668016,720,11685.0
1557210798.579994,721,11691.0
1557210818.637994,722,11697.0
1557210862.399047,723,11699.0
1557210883.57671,724,11701.0
1557210911.758022,725,11703.0
1557210919.286363,726,11703.0
1557210931.08537,727,11703.0
1557210948.162967,728,11706.0
1557210964.129715,729,11706.0
1557210993.65958,730,11710.0
1557211004.301268,731,11712.0
1557211037.797127,732,11716.0
1557211059.904877,733,11719.0
1557211085.287626,734,11723.0
1557211097.827451,735,11723.0
1557211103.467062,736,11727.0
1557211141.778869,737,11731.0
1557211154.22876,738,11731.0
1557211195.511199,739,11734.0
1557211201.696105,740,11734.0
1557211221.040145,741,11737.0
1557211245.183772,742,11737.0
1557211257.65786,743,11739.0
1557211272.29636,744,11741.0
1557211282.029993,745,11745.0
1557211299.332597,746,11745.0
1557211319.793846,747,11748.0
1557211336.468832,748,11748.0
1557211379.990375,749,11752.0
1557211403.077167,750,11754.0
1557211428.27211,751,11756.0
1557211460.503374,752,11756.0
1557211486.414846,753,11756.0
1557211490.930198,754,11756.0
1557211505.564406,755,11756.0
1557211545.310432,756,11758.0
1557211553.409032,757,11759.0
1557211596.396025,758,11763.0
1557211641.993816,759,11767.0
1557211665.318723,760,11768.0
1557211671.0281,761,11768.0
1557211693.291613,762,11770.0
1557211715.712326,763,11774.0
1557211724.960147,764,11780.0
1557211735.768093,765,11780.0
1557211773.871161,766,11780.0
1557211788.723233,767,11782.0
1557211830.910447,768,11786.0
1557211864.388436,769,11789.0
1557211881.534626,770,11791.0
1557211897.911933,771,11794.0
1557211925.23158,772,11794.0
1557211941.877204,773,11799.0
1557211950.098618,774,11803.0
1557211964.228424,775,11803.0
1557211975.331219,776,11807.0
1557211992.350299,777,11809.0
1557212003.773891,778,11811.0
1557212012.721735,779,11811.0
1557212033.639036,780,11815.0
1557212041.085212,781,11815.0
1557212048.277353,782,11815.0
1557212087.157034,783,11819.0
1557212122.595304,784,11824.0
1557212144.491058,785,11824.0
1557212155.114828,786,11827.0
1557212165.45639,787,11827.0
1557212200.846783,788,11829.0
1557212214.853346,789,11832.0
1557212233.524765,790,11833.0
1557212237.808528,791,11833.0
1557212255.136607,792,11837.0
1557212268.891839,793,11839.0
1557212282.803942,794,11839.0
1557212288.13394,795,11839.0
1557212298.151204,796,11841.0
1557212324.401877,797,11844.0
1557212335.367695,798,11849.0
1557212375.679037,799,11855.0
1557212419.334614,800,11857.0
1557212446.617425,801,11860.0
1557212457.686945,802,11864.0
1557212466.077895,803,11864.0
1557212488.272189,804,11866.0
1557212510.654688,805,11868.0
1557212531.644949,806,11868.0
1557212547.993382,807,11868.0
1557212566.124012,808,11870.0
1557212581.422828,809,11875.0
1557212611.372348,810,11877.0
1557212629.245505,811,11880.0
1557212635.420066,812,11882.0
1557212639.347095,813,11882.0
1557212671.152792,814,11885.0
1557212702.38057,815,11891.0
1557212742.50247,816,11894.0
1557212753.340433,817,11896.0
1557212779.144694,818,11898.0
1557212790.362394,819,11901.0
1557212808.853048,820,11905.0
1557212840.987068,821,11909.0
1557212844.975498,822,11911.0
1557212872.204,823,11913.0
1557212877.777214,824,11913.0
1557212902.861648,825,11915.0
1557212915.106467,826,11918.0
1557212930.116457,827,11922.0
1557212941.781929,828,11927.0
1557212959.502882,829,11931.0
1557212995.586043,830,11934.0
1557213019.244051,831,11939.0
1557213025.060743,832,11940.0
1557213037.36575,833,11940.0
1557213072.04901,834,11941.0
1557213105.775038,835,11941.0
1557213123.411888,836,11944.0
1557213133.125878,837,11944.0
1557213140.936156,838,11944.0
1557213156.566367,839,11944.0
1557213199.378264,840,11948.0
1557213219.190077,841,11952.0
1557213235.637362,842,11955.0
1557213261.569843,843,11956.0
1557213273.54607,844,11959.0
1557213286.367848,845,11964.0
1557213288.98007,846,11964.0
1557213307.443761,847,11967.0
1557213321.558316,848,11967.0
1557213339.685119,849,11970.0
1557213346.482599,850,11974.0
1557213363.034314,851,11974.0
1557213380.229558,852,11977.0
1557213388.933075,853,11982.0
1557213399.503016,854,11982.0
1557213441.765808,855,11986.0
1557213452.67452,856,11989.0
1557213474.585795,857,11992.0
1557213494.808669,858,11995.0
1557213508.210854,859,11997.0
1557213518.723712,860,12001.0
1557213551.189365,861,12001.0
1557213567.883476,862,12003.0
1557213582.759897,863,12007.0
1557213593.268482,864,12009.0
1557213596.64331,865,12009.0
1557213613.196523,866,12009.0
1557213636.163799,867,12011.0
1557213642.688943,868,12011.0
1557213654.99371,869,12011.0
1557213707.815134,870,12013.0
1557213726.630665,871,12014.0
1557213765.771797,872,12016.0
1557213790.408052,873,12018.0
1557213812.702155,874,12020.0
1557213835.199888,875,12021.0
1557213863.672233,876,12023.0
1557213870.134212,877,12023.0
1557213917.390111,878,12025.0
1557213963.440865,879,12028.0
1557213975.188657,880,12032.0
1557213991.738122,881,12036.0
1557213999.309052,882,12036.0
1557214038.542445,883,12038.0
1557214042.622352,884,12039.0
1557214071.732986,885,12043.0
1557214121.608748,886,12046.0
1557214152.720621,887,12050.0
1557214164.526088,888,12050.0
1557214186.066299,889,12054.0
1557214203.331408,890,12058.0
1557214213.858714,891,12060.0
1557214251.832925,892,12062.0
1557214270.653617,893,12066.0
1557214282.330764,894,12068.0
1557214298.1452,895,12068.0
1557214319.044759,896,12071.0
1557214366.705444,897,12075.0
1557214374.392999,898,12076.0
1557214419.92099,899,12080.0
1557214451.83334,900,12085.0
1557214479.575089,901,12087.0
1557214498.45698,902,12089.0
1557214547.2041,903,12093.0
1557214596.287214,904,12096.0
1557214634.778655,905,12098.0
1557214649.476302,906,12102.0
1557214688.831842,907,12104.0
1557214719.120069,908,12108.0
1557214745.014777,909,12111.0
1557214759.901224,910,12115.0
1557214783.88521,911,12118.0
1557214796.65475,912,12121.0
1557214807.809803,913,12121.0
1557214841.934234,914,12124.0
1557214847.894301,915,12124.0
1557214855.574174,916,12124.0
1557214899.567016,917,12128.0
1557214917.784206,918,12132.0
1557214933.348905,919,12132.0
1557214944.695503,920,12137.0
