Wall time,Step,Value
1557244321.462944,1,68.0
1557244323.071133,2,120.0
1557244324.373356,3,176.0
1557244325.482188,4,232.0
1557244326.945648,5,295.0
1557244328.878916,6,347.0
1557244332.421453,7,403.0
1557244333.664599,8,455.0
1557244336.038501,9,514.0
1557244338.778882,10,578.0
1557244340.860818,11,628.0
1557244342.826581,12,687.0
1557244346.170162,13,745.0
1557244348.384529,14,795.0
1557244349.753842,15,847.0
1557244351.386718,16,909.0
1557244352.786372,17,961.0
1557244354.871286,18,1009.0
1557244357.121523,19,1069.0
1557244358.652842,20,1121.0
1557244360.209934,21,1169.0
1557244361.970778,22,1223.0
1557244364.284323,23,1275.0
1557244366.079586,24,1331.0
1557244369.184577,25,1381.0
1557244370.857952,26,1431.0
1557244372.761518,27,1491.0
1557244375.075004,28,1555.0
1557244376.847914,29,1605.0
1557244378.971969,30,1657.0
1557244381.409911,31,1711.0
1557244383.287821,32,1763.0
1557244385.251685,33,1823.0
1557244387.642088,34,1882.0
1557244389.536411,35,1940.0
1557244392.092216,36,1994.0
1557244394.721088,37,2046.0
1557244397.135472,38,2098.0
1557244400.497925,39,2154.0
1557244403.165492,40,2215.0
1557244405.738195,41,2271.0
1557244408.895682,42,2331.0
1557244411.94419,43,2381.0
1557244414.578683,44,2433.0
1557244417.503566,45,2489.0
1557244419.774673,46,2539.0
1557244422.545246,47,2593.0
1557244424.931203,48,2657.0
1557244427.57925,49,2711.0
1557244431.201711,50,2765.0
1557244433.9853,51,2823.0
1557244437.644369,52,2877.0
1557244439.880283,53,2929.0
1557244442.798168,54,2979.0
1557244445.702791,55,3033.0
1557244448.763832,56,3085.0
1557244451.18308,57,3141.0
1557244454.480541,58,3198.0
1557244457.603344,59,3252.0
1557244460.997228,60,3304.0
1557244463.935444,61,3366.0
1557244466.771727,62,3422.0
1557244469.85316,63,3480.0
1557244473.180256,64,3532.0
1557244476.491528,65,3586.0
1557244479.489842,66,3642.0
1557244482.278665,67,3696.0
1557244485.306075,68,3750.0
1557244487.938976,69,3804.0
1557244491.454641,70,3856.0
1557244494.317287,71,3908.0
1557244498.047645,72,3970.0
1557244501.08206,73,4028.0
1557244505.73977,74,4082.0
1557244508.758519,75,4144.0
1557244511.977137,76,4198.0
1557244515.425916,77,4248.0
1557244518.997416,78,4300.0
1557244522.949447,79,4356.0
1557244527.513935,80,4406.0
1557244531.228019,81,4468.0
1557244534.813281,82,4532.0
1557244538.446908,83,4582.0
